,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
254,40000,40000,17.19,1429.9,5,1.0,73600.0,Charged Off,debt_consolidation,WA,1429.9,17988.0,11
255,30000,30000,14.74,709.62,5,8.0,52000.0,Fully Paid,debt_consolidation,GA,30502.08,5695.0,4
256,11500,11500,8.81,364.69,7,7.0,45000.0,Fully Paid,debt_consolidation,MO,11514.58,3687.0,3
257,20000,20000,13.9,682.59,5,6.0,60000.0,Fully Paid,debt_consolidation,IN,20040.0,8378.0,2
258,40000,40000,13.08,1349.3,6,10.0,128000.0,Charged Off,home_improvement,CA,0.0,2396.0,1
259,4400,4400,22.5,169.18,4,10.0,51480.0,Charged Off,debt_consolidation,NY,169.18,1999.0,5
260,20000,20000,11.02,654.97,6,9.0,105000.0,Charged Off,home_improvement,NY,654.97,4071.0,2
261,16000,16000,16.4,392.5,5,1.0,120000.0,Charged Off,credit_card,TX,392.5,35136.0,8
262,37900,37900,6.46,1160.91,7,10.0,109000.0,Fully Paid,debt_consolidation,NH,38208.9,3706.0,9
263,10000,10000,14.74,236.54,5,10.0,120000.0,Fully Paid,debt_consolidation,TX,10143.31,5634.0,6
264,32000,32000,13.08,1079.44,6,3.0,150000.0,Charged Off,home_improvement,CA,1.06,64460.0,5
265,12000,12000,13.08,404.79,6,10.0,75000.0,Fully Paid,debt_consolidation,LA,12022.45,2787.0,13
266,12000,12000,8.19,377.09,7,6.0,110000.0,Charged Off,debt_consolidation,MA,377.09,10856.0,6
267,2200,2200,14.74,75.99,5,5.0,140000.0,Charged Off,debt_consolidation,OH,75.99,5267.0,10
268,3200,3200,13.9,109.22,5,4.0,25000.0,Fully Paid,debt_consolidation,LA,3218.53,1045.0,6
269,6000,6000,7.56,186.81,7,4.0,99000.0,Fully Paid,major_purchase,MI,7.37,21403.0,4
270,25000,25000,20.0,929.09,4,2.0,100006.0,Fully Paid,medical,VA,25071.94,17214.0,1
271,3500,3500,12.4,116.92,6,1.0,30000.0,Charged Off,car,WI,116.92,8032.0,3
272,12000,12000,11.02,392.98,6,10.0,350000.0,Fully Paid,home_improvement,NY,12038.88,2914.0,4
273,4000,4000,20.0,148.66,4,1.0,76000.0,Charged Off,credit_card,NY,0.0,4392.0,5
274,6000,6000,22.5,230.7,4,3.0,40000.0,Fully Paid,debt_consolidation,CA,118.75,5300.0,3
275,35000,35000,7.56,1089.69,7,10.0,128000.0,Charged Off,debt_consolidation,PA,1089.69,41351.0,3
276,12000,12000,14.74,283.85,5,9.0,38000.0,Fully Paid,credit_card,CA,12211.02,2773.0,5
277,14400,14400,15.57,503.21,5,6.0,74500.0,Fully Paid,debt_consolidation,WA,14480.96,4587.0,7
278,10000,10000,13.9,341.3,5,10.0,135000.0,Charged Off,credit_card,MA,341.3,26485.0,12
279,8000,8000,11.02,261.99,6,5.0,45000.0,Fully Paid,credit_card,GA,7890.21,12313.0,8
280,33600,33600,20.0,1248.7,4,3.0,85000.0,Fully Paid,credit_card,AZ,33696.69,7936.0,8
281,12000,12000,14.74,414.46,5,3.0,85000.0,Fully Paid,major_purchase,NV,11914.61,18733.0,6
282,12000,12000,17.97,433.65,4,10.0,140000.0,Fully Paid,debt_consolidation,AR,12214.88,4388.0,11
283,12000,12000,7.56,373.61,7,10.0,45000.0,Charged Off,credit_card,NY,0.0,621.0,2
284,17000,17000,11.71,562.3,6,1.0,55000.0,Fully Paid,credit_card,PA,17082.95,9923.0,7
285,16000,16000,11.71,529.22,6,8.0,58000.0,Fully Paid,credit_card,NY,562.2,7791.0,7
286,6000,6000,28.8,250.79,4,10.0,43000.0,Fully Paid,debt_consolidation,FL,6024.86,4858.0,4
287,12000,12000,15.57,419.35,5,10.0,65000.0,Fully Paid,debt_consolidation,OH,12145.32,22472.0,3
288,26400,26400,20.0,699.44,4,10.0,246600.0,Fully Paid,debt_consolidation,AL,26475.97,12747.0,9
289,4600,4600,20.0,170.96,4,6.0,90000.0,Fully Paid,home_improvement,TX,153.27,15728.0,4
290,30000,30000,18.94,1098.78,4,1.0,300000.0,Fully Paid,debt_consolidation,TX,29929.07,15650.0,11
291,25000,25000,17.97,634.43,4,10.0,43000.0,Fully Paid,credit_card,CA,25077.12,2481.0,6
292,5950,5950,17.19,212.7,5,10.0,150000.0,Charged Off,debt_consolidation,MS,0.0,57991.0,4
293,14000,14000,8.19,439.94,7,8.0,99500.0,Fully Paid,credit_card,TX,14019.11,17585.0,11
294,15000,15000,13.9,348.25,5,4.0,92000.0,Charged Off,credit_card,TX,150.0,13081.0,11
295,30000,30000,11.71,662.95,6,1.0,136000.0,Charged Off,credit_card,OH,689.95,6814.0,3
296,1000,1000,16.4,35.36,5,2.0,65000.0,Fully Paid,other,CA,0.91,49.0,1
297,7800,7800,17.19,278.83,5,5.0,47000.0,Charged Off,credit_card,LA,0.0,29138.0,4
298,14000,14000,13.08,319.12,6,7.0,121000.0,Charged Off,debt_consolidation,TX,654.2,28290.0,3
299,3000,3000,12.4,100.22,6,6.0,90000.0,Fully Paid,moving,OK,3062.63,17477.0,5
300,10000,10000,14.74,345.39,5,10.0,75000.0,Charged Off,debt_consolidation,FL,345.39,15407.0,7
301,5000,5000,16.4,176.78,5,,38000.0,Fully Paid,credit_card,FL,5027.74,10585.0,6
302,25000,25000,20.0,662.35,4,10.0,100000.0,Fully Paid,debt_consolidation,CA,25291.67,44203.0,6
303,10000,10000,28.8,417.97,4,10.0,123000.0,Charged Off,other,CT,424.97,22735.0,5
304,8000,8000,25.0,318.08,4,6.0,40000.0,Fully Paid,debt_consolidation,NY,11.11,3189.0,12
305,9000,9000,11.71,297.69,6,1.0,53500.0,Fully Paid,debt_consolidation,PA,9093.54,3130.0,3
306,18000,18000,22.5,692.1,4,5.0,52000.0,Fully Paid,debt_consolidation,CA,18421.83,1700.0,5
307,2000,2000,12.4,66.82,6,2.0,55000.0,Fully Paid,debt_consolidation,CA,1116.79,32258.0,1
308,4000,4000,11.02,131.0,6,,40000.0,Fully Paid,credit_card,MO,4023.26,149.0,4
309,14400,14400,20.0,535.16,4,1.0,60000.0,Charged Off,car,NC,0.0,4164.0,6
310,1500,1500,12.4,50.11,6,10.0,91000.0,Charged Off,vacation,NJ,0.0,14542.0,11
311,9000,9000,28.8,376.18,4,1.0,27252.0,Fully Paid,debt_consolidation,OH,9122.4,3297.0,4
312,15000,15000,11.71,496.14,6,3.0,65000.0,Fully Paid,debt_consolidation,IL,15025.27,41834.0,4
313,22000,22000,14.74,520.39,5,10.0,150000.0,Charged Off,debt_consolidation,CA,0.0,198765.0,2
314,18000,18000,8.81,570.81,7,10.0,40000.0,Charged Off,debt_consolidation,PA,0.0,9415.0,14
315,10000,10000,7.02,308.87,7,2.0,236000.0,Fully Paid,debt_consolidation,CA,10109.83,19775.0,5
316,13000,13000,13.9,443.68,5,10.0,89000.0,Fully Paid,credit_card,MA,13115.45,2693.0,7
317,15000,15000,8.19,471.37,7,10.0,220000.0,Charged Off,credit_card,FL,0.0,36333.0,4
318,5000,5000,20.0,185.82,4,1.0,95000.0,Charged Off,debt_consolidation,TX,350.0,3974.0,2
319,5400,5400,13.9,184.3,5,3.0,60000.0,Fully Paid,debt_consolidation,NJ,0.76,539.0,4
320,32000,32000,8.19,1005.58,7,,120000.0,Fully Paid,debt_consolidation,CA,32203.84,2688.0,3
321,6500,6500,11.71,215.0,6,10.0,36400.0,Fully Paid,debt_consolidation,AL,6418.44,1369.0,8
322,16000,16000,13.08,364.71,6,5.0,140000.0,Fully Paid,car,NJ,16208.87,2357.0,3
323,25000,25000,13.9,853.23,5,10.0,70000.0,Fully Paid,debt_consolidation,VA,25031.85,23386.0,12
324,6000,6000,15.57,209.68,5,6.0,70000.0,Fully Paid,home_improvement,PA,57.09,14700.0,10
325,40000,40000,8.19,814.7,7,1.0,500000.0,Fully Paid,debt_consolidation,IN,40030.58,94982.0,7
326,6000,6000,10.33,194.54,6,10.0,58000.0,Fully Paid,debt_consolidation,GA,6041.32,1502.0,5
327,40000,40000,10.33,856.4,6,10.0,100000.0,Fully Paid,home_improvement,CT,40037.88,41354.0,1
328,25000,25000,11.02,543.81,6,10.0,110000.0,Fully Paid,home_improvement,TX,25229.58,20822.0,10
329,2750,2750,20.0,102.2,4,10.0,72000.0,Fully Paid,debt_consolidation,OH,2794.31,54304.0,3
330,8000,8000,7.02,247.09,7,10.0,73000.0,Charged Off,home_improvement,OH,0.0,11580.0,4
331,10000,10000,20.0,371.64,4,,108000.0,Fully Paid,major_purchase,MS,10111.11,7644.0,6
332,23500,23500,11.71,777.29,6,3.0,84000.0,Fully Paid,debt_consolidation,CA,23524.84,15831.0,13
333,35000,35000,8.81,1109.9,7,4.0,130000.0,Fully Paid,home_improvement,OH,35028.27,33521.0,2
334,16500,16500,15.57,397.49,5,10.0,72000.0,Fully Paid,debt_consolidation,AZ,16699.82,29005.0,4
335,15000,15000,10.33,486.34,6,1.0,102000.0,Fully Paid,debt_consolidation,NJ,15246.77,6745.0,4
336,24000,24000,25.0,954.24,4,10.0,120000.0,Fully Paid,home_improvement,TX,24500.0,39209.0,3
337,8000,8000,8.19,251.4,7,10.0,47000.0,Fully Paid,debt_consolidation,NY,8016.38,1633.0,4
338,6400,6400,17.19,228.79,5,7.0,69000.0,Charged Off,home_improvement,NY,0.0,4516.0,7
339,20000,20000,25.0,795.2,4,2.0,15600.0,Fully Paid,debt_consolidation,NY,20045.83,610.0,4
340,10000,10000,17.19,249.55,5,,34000.0,Fully Paid,debt_consolidation,IN,10171.82,19769.0,3
341,2300,2300,13.08,77.59,6,,60000.0,Fully Paid,debt_consolidation,TX,2339.69,1501.0,10
342,10000,10000,28.8,316.21,4,1.0,36000.0,Fully Paid,debt_consolidation,IL,10224.0,3670.0,3
343,12000,12000,17.97,433.65,4,10.0,150000.0,Fully Paid,home_improvement,FL,12043.01,41035.0,4
344,5000,5000,12.4,167.03,6,,10320.0,Fully Paid,credit_card,AR,4026.01,1205.0,3
345,8000,8000,16.4,282.84,5,6.0,38000.0,Fully Paid,debt_consolidation,NY,5615.49,1342.0,3
346,12000,12000,7.56,373.61,7,1.0,60000.0,Fully Paid,credit_card,VA,12127.21,24992.0,5
347,24000,24000,16.4,588.75,5,10.0,75000.0,Fully Paid,credit_card,NJ,24457.77,8068.0,6
348,30000,30000,13.9,696.5,5,9.0,62000.0,Fully Paid,debt_consolidation,CT,30038.92,35066.0,1
349,15000,15000,20.0,557.46,4,1.0,77000.0,Charged Off,debt_consolidation,NY,557.46,1957.0,3
350,25000,25000,17.19,623.88,5,1.0,32000.0,Charged Off,other,TN,623.88,2460.0,8
351,30000,30000,11.71,662.95,6,10.0,44000.0,Charged Off,debt_consolidation,NH,662.95,14575.0,5
352,25000,25000,20.0,662.35,4,1.0,70000.0,Charged Off,credit_card,IL,700.0,7736.0,11
353,25000,25000,25.0,994.0,4,10.0,68000.0,Fully Paid,debt_consolidation,MO,25057.29,12479.0,5
354,30000,30000,17.19,1072.43,5,7.0,75000.0,Charged Off,debt_consolidation,NJ,1072.43,2045.0,22
355,6000,6000,10.33,194.54,6,10.0,54000.0,Fully Paid,medical,WA,6013.77,30277.0,3
356,10000,10000,14.74,236.54,5,10.0,100000.0,Fully Paid,major_purchase,IL,10013.51,9766.0,3
357,10000,10000,10.33,324.23,6,4.0,10000.0,Fully Paid,major_purchase,MI,10009.47,2192.0,3
358,7000,7000,8.81,221.98,7,,36000.0,Charged Off,home_improvement,TX,221.98,3854.0,12
359,17500,17500,13.08,590.32,6,3.0,98000.0,Fully Paid,debt_consolidation,NC,17678.03,32230.0,9
360,30000,30000,20.0,1114.91,4,10.0,137512.0,Fully Paid,debt_consolidation,VA,30109.4,10717.0,2
361,9600,9600,13.9,327.64,5,6.0,56000.0,Charged Off,debt_consolidation,VA,327.64,4500.0,4
362,3000,3000,17.97,108.42,4,1.0,45000.0,Fully Paid,debt_consolidation,MD,3050.79,3302.0,2
363,15000,15000,13.9,511.94,5,2.0,67900.0,Charged Off,debt_consolidation,VA,511.94,3370.0,6
364,5000,5000,6.46,153.16,7,10.0,100000.0,Fully Paid,home_improvement,TX,5036.54,19156.0,2
365,3500,3500,6.46,107.21,7,1.0,50000.0,Fully Paid,debt_consolidation,TX,3526.8,37519.0,1
366,25000,25000,17.19,893.69,5,1.0,200000.0,Fully Paid,other,IL,25039.39,6584.0,5
367,6400,6400,16.4,226.28,5,2.0,28000.0,Fully Paid,debt_consolidation,NY,6409.62,4832.0,2
368,5500,5500,11.71,181.92,6,3.0,100000.0,Fully Paid,credit_card,AL,5572.89,8626.0,5
369,1250,1250,28.9,52.32,3,,14400.0,Fully Paid,debt_consolidation,WA,1298.83,206.0,7
370,19000,19000,20.0,503.39,4,3.0,65000.0,Fully Paid,debt_consolidation,GA,19619.77,5778.0,5
371,8000,8000,17.97,289.1,4,10.0,185000.0,Fully Paid,car,AZ,8013.18,35803.0,7
372,16175,16175,11.71,535.01,6,6.0,106000.0,Fully Paid,debt_consolidation,VA,97.63,28688.0,5
373,24000,24000,17.97,867.3,4,1.0,93000.0,Charged Off,debt_consolidation,NJ,0.0,4783.0,7
374,2400,2400,11.71,79.39,6,2.0,54000.0,Fully Paid,vacation,NJ,2402.58,1041.0,4
375,5000,5000,7.56,155.67,7,2.0,38000.0,Fully Paid,debt_consolidation,NH,5011.8,18749.0,1
376,25000,25000,16.4,883.88,5,1.0,60000.0,Charged Off,debt_consolidation,NV,883.88,3533.0,7
377,7000,7000,20.0,260.15,4,1.0,35000.0,Fully Paid,debt_consolidation,NY,7066.11,1350.0,4
378,9000,9000,11.71,297.69,6,10.0,125000.0,Fully Paid,debt_consolidation,MN,9090.68,12402.0,10
379,40000,40000,11.8,885.75,6,10.0,65000.0,Fully Paid,credit_card,CA,40041.3,19704.0,1
380,6000,6000,13.08,202.4,6,10.0,70000.0,Fully Paid,credit_card,MI,6007.19,11056.0,5
381,16000,16000,16.4,565.68,5,2.0,120000.0,Fully Paid,small_business,IN,16024.49,281.0,8
382,7000,7000,10.33,226.96,6,,17775.0,Charged Off,credit_card,FL,226.96,1257.0,5
383,40000,40000,13.9,928.66,5,6.0,87000.0,Charged Off,debt_consolidation,NY,928.66,6645.0,2
384,8350,8350,11.71,276.19,6,,30463.0,Fully Paid,credit_card,TX,8251.16,13507.0,3
385,14000,14000,11.71,463.07,6,5.0,28000.0,Fully Paid,other,IL,14247.81,14778.0,4
386,6000,6000,7.02,185.32,7,4.0,40000.0,Fully Paid,debt_consolidation,CO,6026.91,50527.0,1
387,20000,20000,28.8,632.41,4,5.0,53000.0,Fully Paid,debt_consolidation,OH,20064.0,6488.0,13
388,30000,30000,17.19,1072.43,5,5.0,97000.0,Charged Off,debt_consolidation,NY,1072.43,4833.0,4
389,8500,8500,17.19,303.86,5,1.0,125000.0,Charged Off,debt_consolidation,MA,303.86,67362.0,3
390,8000,8000,12.4,267.25,6,10.0,55000.0,Fully Paid,other,NC,8114.97,15091.0,2
391,12000,12000,8.81,380.54,7,10.0,81000.0,Fully Paid,credit_card,PA,12005.87,5332.0,17
392,40000,40000,12.4,897.89,6,1.0,160000.0,Fully Paid,debt_consolidation,TX,40590.27,83574.0,1
393,30000,30000,7.56,934.02,7,10.0,89000.0,Fully Paid,debt_consolidation,GA,30020.16,27405.0,4
394,25000,25000,22.5,961.25,4,10.0,108000.0,Fully Paid,debt_consolidation,NY,25051.56,21255.0,3
395,15000,15000,7.02,463.3,7,1.0,165000.0,Fully Paid,debt_consolidation,NJ,14170.77,2260.0,6
396,8000,8000,8.19,251.4,7,1.0,150000.0,Fully Paid,debt_consolidation,FL,7867.3,3358.0,7
397,4000,4000,15.57,139.79,5,1.0,102500.0,Fully Paid,other,CT,4005.71,14863.0,4
398,30000,30000,17.97,1084.13,4,10.0,85917.0,Fully Paid,other,PA,30064.39,29706.0,5
399,12000,12000,13.9,278.6,5,10.0,186500.0,Fully Paid,car,CA,12134.37,36238.0,6
400,3000,3000,11.71,99.23,6,1.0,16800.0,Fully Paid,credit_card,MO,3003.22,2115.0,2
401,3200,3200,11.71,105.85,6,10.0,36000.0,Charged Off,debt_consolidation,CO,0.0,3730.0,3
402,22625,22625,15.57,790.64,5,10.0,145000.0,Fully Paid,debt_consolidation,MI,22771.78,14288.0,4
403,4000,4000,7.02,123.55,7,2.0,42000.0,Fully Paid,credit_card,IL,4002.42,2659.0,3
404,12000,12000,8.19,377.09,7,9.0,114000.0,Fully Paid,debt_consolidation,MI,29.29,25034.0,3
405,35000,35000,15.57,1223.08,5,1.0,90000.0,Fully Paid,small_business,NV,35123.82,5202.0,2
406,15175,15175,28.8,479.84,4,10.0,98000.0,Charged Off,credit_card,OH,479.84,18651.0,16
407,14000,14000,16.4,494.97,5,10.0,71400.0,Fully Paid,debt_consolidation,MN,14363.08,3468.0,7
408,12000,12000,15.57,419.35,5,10.0,150000.0,Fully Paid,debt_consolidation,PA,11403.92,10047.0,20
409,14000,14000,12.4,467.68,6,,44000.0,Fully Paid,credit_card,IL,14015.91,5118.0,2
410,16800,16800,17.97,607.11,4,10.0,125000.0,Fully Paid,debt_consolidation,WA,16714.81,25464.0,5
411,25000,25000,8.19,785.61,7,9.0,150000.0,Fully Paid,debt_consolidation,FL,25143.47,8482.0,3
412,10000,10000,11.71,330.76,6,5.0,60000.0,Fully Paid,credit_card,MD,10032.53,15188.0,1
413,16000,16000,13.9,546.07,5,10.0,150000.0,Fully Paid,debt_consolidation,FL,16264.91,43977.0,5
414,22000,22000,11.02,478.56,6,10.0,66000.0,Fully Paid,debt_consolidation,TX,22388.23,22504.0,6
415,35000,35000,17.19,873.42,5,1.0,85500.0,Fully Paid,credit_card,NY,35584.05,2690.0,3
416,11200,11200,11.02,366.78,6,3.0,59000.0,Fully Paid,car,NV,11224.0,12174.0,1
417,5800,5800,8.81,183.93,7,1.0,83000.0,Fully Paid,credit_card,CA,5825.55,668.0,3
418,18675,18675,28.8,590.51,4,1.0,40000.0,Fully Paid,debt_consolidation,FL,18755.08,26041.0,7
419,12000,12000,11.71,396.92,6,10.0,47000.0,Fully Paid,debt_consolidation,GA,12020.92,1987.0,3
420,30000,30000,20.0,1114.91,4,2.0,75000.0,Fully Paid,credit_card,AR,30089.33,5636.0,22
421,25000,25000,11.02,543.81,6,10.0,150000.0,Fully Paid,debt_consolidation,CA,25418.5,20724.0,4
422,6000,6000,15.57,209.68,5,2.0,18000.0,Fully Paid,debt_consolidation,CA,6059.69,34363.0,6
423,10000,10000,17.97,361.38,4,4.0,80000.0,Charged Off,debt_consolidation,CA,361.38,17376.0,1
424,4800,4800,10.33,155.63,6,4.0,56000.0,Fully Paid,debt_consolidation,TX,38.68,4676.0,2
425,9400,9400,7.56,292.66,7,10.0,65000.0,Fully Paid,debt_consolidation,PA,3754.35,24736.0,1
426,16000,16000,14.74,378.46,5,1.0,78000.0,Fully Paid,credit_card,NY,16034.72,2855.0,8
427,4000,4000,20.0,148.66,4,9.0,140000.0,Fully Paid,debt_consolidation,FL,4028.89,9919.0,10
428,4200,4200,11.02,137.55,6,,35000.0,Fully Paid,debt_consolidation,MD,4203.86,1951.0,3
429,20500,20500,12.4,684.82,6,10.0,110000.0,Charged Off,debt_consolidation,KS,0.0,19265.0,3
430,32000,32000,17.97,812.07,4,10.0,82500.0,Fully Paid,debt_consolidation,KY,32479.2,7143.0,0
431,10000,10000,20.0,264.94,4,10.0,57000.0,Fully Paid,debt_consolidation,NY,10133.33,15906.0,1
432,7000,7000,17.97,252.97,4,10.0,69000.0,Fully Paid,home_improvement,TX,6932.31,9544.0,17
433,20000,20000,13.9,464.33,5,5.0,87000.0,Fully Paid,debt_consolidation,MN,17459.32,3733.0,3
434,15000,15000,16.4,530.33,5,10.0,110000.0,Fully Paid,debt_consolidation,AZ,184.5,41620.0,2
435,5525,5525,20.0,205.33,4,6.0,71000.0,Charged Off,debt_consolidation,WA,205.33,27114.0,6
436,4000,4000,15.57,139.79,5,3.0,19000.0,Fully Paid,debt_consolidation,WA,4077.28,1043.0,6
437,12000,12000,12.4,269.37,6,5.0,60000.0,Fully Paid,debt_consolidation,CA,12238.33,1359.0,2
438,6000,6000,8.19,188.55,7,10.0,46000.0,Fully Paid,debt_consolidation,GA,5894.94,22097.0,4
439,10000,10000,13.08,337.33,6,10.0,144000.0,Fully Paid,debt_consolidation,ID,10109.04,2434.0,1
440,10000,10000,13.9,341.3,5,8.0,180000.0,Fully Paid,credit_card,NY,8131.02,34359.0,5
441,15000,15000,11.02,326.29,6,3.0,180000.0,Fully Paid,credit_card,CA,14987.76,81592.0,7
442,9500,9500,8.19,298.53,7,10.0,102000.0,Fully Paid,debt_consolidation,NV,9348.66,1279.0,3
443,12000,12000,20.0,317.93,4,10.0,91000.0,Fully Paid,credit_card,TX,12093.42,49098.0,2
444,35000,35000,14.74,1208.84,5,10.0,85000.0,Fully Paid,major_purchase,MN,35076.81,23617.0,4
445,23000,23000,10.33,745.72,6,3.0,95000.0,Charged Off,debt_consolidation,VA,0.0,2325.0,7
446,20000,20000,13.9,682.59,5,,54000.0,Charged Off,debt_consolidation,TX,682.59,4543.0,5
447,3000,3000,8.81,95.14,7,,0.0,Fully Paid,other,WA,3034.2,115355.0,1
448,12800,12800,20.0,339.13,4,1.0,82000.0,Fully Paid,debt_consolidation,IL,13169.41,19031.0,5
449,20000,20000,7.56,622.68,7,1.0,89000.0,Fully Paid,credit_card,CO,20059.85,30429.0,2
450,25000,25000,14.74,863.46,5,1.0,50000.0,Fully Paid,other,IN,25184.25,3219.0,3
451,30000,30000,11.02,982.45,6,5.0,140000.0,Charged Off,debt_consolidation,MO,982.45,7394.0,5
452,10000,10000,22.5,279.04,4,1.0,26000.0,Fully Paid,credit_card,SC,10033.13,1802.0,8
453,1200,1200,11.71,39.7,6,5.0,30000.0,Fully Paid,debt_consolidation,OH,5.72,3275.0,3
454,1500,1500,16.4,53.04,5,1.0,135000.0,Fully Paid,renewable_energy,MI,1520.5,14766.0,4
455,1000,1000,20.0,37.17,4,1.0,50000.0,Fully Paid,other,OK,1007.78,38652.0,2
456,28000,28000,14.74,662.31,5,1.0,130000.0,Fully Paid,debt_consolidation,IN,78.96,4925.0,4
457,8000,8000,22.5,307.6,4,1.0,76000.0,Fully Paid,debt_consolidation,IN,8056.66,14124.0,5
458,7050,7050,15.57,246.37,5,8.0,55000.0,Fully Paid,home_improvement,CA,39.64,29301.0,4
459,4200,4200,22.5,161.49,4,6.0,44000.0,Fully Paid,debt_consolidation,PA,4325.92,16083.0,1
460,40000,40000,7.56,1245.36,7,10.0,197000.0,Charged Off,debt_consolidation,CA,0.0,3045.0,16
461,9600,9600,8.19,301.68,7,10.0,97600.0,Fully Paid,other,TX,9442.28,16389.0,4
462,10000,10000,14.74,236.54,5,5.0,67800.0,Fully Paid,credit_card,OR,10183.55,45993.0,3
463,26400,26400,14.74,911.81,5,10.0,155000.0,Fully Paid,debt_consolidation,AZ,26946.22,16241.0,4
464,6025,6025,17.19,215.38,5,5.0,48000.0,Fully Paid,debt_consolidation,MA,67.63,25265.0,3
465,35000,35000,10.33,1134.79,6,3.0,235000.0,Fully Paid,debt_consolidation,FL,35585.6,40773.0,7
466,5000,5000,20.0,185.82,4,,54000.0,Fully Paid,other,WV,5014.39,1625.0,6
467,29000,29000,12.4,650.97,6,1.0,120000.0,Fully Paid,debt_consolidation,TX,29012.95,38230.0,5
468,35000,35000,6.46,1072.08,7,6.0,125000.0,Fully Paid,debt_consolidation,NY,35286.37,29120.0,1
469,40000,40000,12.4,897.89,6,10.0,120000.0,Fully Paid,debt_consolidation,WA,40071.37,21117.0,5
470,30000,30000,20.0,794.82,4,7.0,69525.0,Fully Paid,debt_consolidation,FL,30088.33,29821.0,1
471,10000,10000,28.8,316.21,4,10.0,32000.0,Fully Paid,credit_card,NJ,10176.0,602.0,4
472,13150,13150,17.97,475.21,4,1.0,55000.0,Charged Off,debt_consolidation,AZ,475.21,4295.0,2
473,4200,4200,7.02,129.73,7,10.0,100000.0,Fully Paid,vacation,WA,4250.25,6697.0,2
474,3500,3500,12.4,116.92,6,2.0,50000.0,Fully Paid,credit_card,OK,3542.08,15194.0,2
475,8000,8000,7.56,249.08,7,1.0,201750.0,Charged Off,debt_consolidation,ID,0.0,61691.0,2
476,25000,25000,22.5,961.25,4,1.0,190000.0,Charged Off,credit_card,CA,961.25,22532.0,3
477,2650,2650,20.0,98.49,4,6.0,63000.0,Fully Paid,medical,PA,2707.15,6360.0,4
478,16500,16500,11.02,358.92,6,1.0,100000.0,Fully Paid,vacation,PA,16526.16,5702.0,1
479,2400,2400,12.4,80.18,6,10.0,50000.0,Fully Paid,medical,CA,2420.67,14773.0,0
480,3000,3000,7.56,93.41,7,2.0,90000.0,Fully Paid,moving,FL,2018.9,7358.0,3
481,21000,21000,6.46,643.25,7,10.0,150000.0,Fully Paid,home_improvement,FL,21019.35,48341.0,2
482,7800,7800,12.4,260.57,6,1.0,44000.0,Fully Paid,debt_consolidation,MO,7703.89,2297.0,4
483,10550,10550,6.46,323.16,7,1.0,78000.0,Fully Paid,debt_consolidation,TX,10641.86,28730.0,2
484,5500,5500,11.02,180.12,6,9.0,62000.0,Fully Paid,debt_consolidation,KY,5508.72,9626.0,8
485,20000,20000,8.81,634.23,7,1.0,40000.0,Fully Paid,debt_consolidation,IL,20189.81,21569.0,3
486,6000,6000,12.4,200.44,6,10.0,70000.0,Fully Paid,debt_consolidation,NJ,6022.73,3648.0,7
487,8400,8400,14.74,290.13,5,,32000.0,Fully Paid,debt_consolidation,IL,8417.82,6534.0,6
488,18000,18000,13.9,614.33,5,1.0,95000.0,Fully Paid,credit_card,AK,18036.0,26838.0,4
489,6000,6000,7.56,186.81,7,,55635.0,Fully Paid,other,FL,6006.45,7457.0,0
490,9000,9000,17.19,321.73,5,,24552.0,Fully Paid,debt_consolidation,NJ,9090.25,4251.0,2
491,10000,10000,17.19,357.48,5,,66400.0,Fully Paid,home_improvement,FL,10023.88,2982.0,5
492,40000,40000,20.0,1059.76,4,2.0,60000.0,Charged Off,debt_consolidation,FL,0.0,4608.0,6
493,9600,9600,11.02,314.39,6,10.0,55000.0,Fully Paid,home_improvement,NJ,9652.9,3339.0,8
494,2400,2400,12.4,80.18,6,3.0,20000.0,Fully Paid,debt_consolidation,OH,2421.49,3608.0,2
495,12000,12000,6.46,367.57,7,2.0,62000.0,Fully Paid,debt_consolidation,SC,12010.83,1980.0,5
496,32250,32250,13.9,748.74,5,3.0,125000.0,Fully Paid,debt_consolidation,AZ,32329.16,26507.0,3
497,30000,30000,20.0,794.82,4,10.0,52000.0,Charged Off,debt_consolidation,MS,794.82,23492.0,5
498,10000,10000,16.4,245.32,5,10.0,72000.0,Fully Paid,debt_consolidation,MN,10214.05,12188.0,8
499,5000,5000,10.33,162.12,6,,24000.0,Fully Paid,credit_card,OR,5007.17,25139.0,2
500,6000,6000,8.19,188.55,7,10.0,69000.0,Fully Paid,debt_consolidation,HI,6075.57,2561.0,3
501,32000,32000,12.4,1068.99,6,3.0,149739.0,Fully Paid,debt_consolidation,FL,32056.76,3854.0,6
502,16000,16000,11.02,348.04,6,7.0,62000.0,Fully Paid,home_improvement,CA,16025.37,58667.0,1
503,9500,9500,7.56,295.78,7,1.0,205910.0,Charged Off,debt_consolidation,ID,0.0,52550.0,2
504,28000,28000,16.4,686.88,5,7.0,65000.0,Charged Off,debt_consolidation,CA,700.0,21686.0,9
505,35000,35000,13.9,1194.52,5,1.0,185000.0,Charged Off,debt_consolidation,CT,0.0,32075.0,6
506,17000,17000,11.71,562.3,6,10.0,75000.0,Charged Off,debt_consolidation,FL,562.3,3438.0,7
